Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2023-06-01T00:00:00Z
User End Date:,2023-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2023-06-01T00:00:00Z&endtime=2023-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2023-09-14 15:00:00,0.101193577
2023-09-14 15:30:00,0.1117073
2023-09-14 16:00:00,0.111632995
2023-09-14 16:30:00,0.11879617
2023-09-14 17:00:00,0.137445271
2023-09-14 17:30:00,0.295906305
2023-09-14 18:00:00,0.546100497
2023-09-14 18:30:00,0.710754335
2023-09-14 19:00:00,0.768053889
2023-09-14 19:30:00,0.852558494
2023-09-14 20:00:00,0.755840421
2023-09-14 20:30:00,0.717601657
2023-09-14 21:00:00,0.699786782
2023-09-14 21:30:00,0.629591763
2023-09-14 22:00:00,0.65870142
2023-09-14 22:30:00,0.569125354
2023-09-14 23:00:00,0.638908327
2023-09-14 23:30:00,0.727606475
2023-09-15 00:00:00,0.75271529
2023-09-15 00:30:00,0.886671841
2023-09-15 01:00:00,0.842737734
2023-09-15 01:30:00,0.782955348
2023-09-15 02:00:00,0.929126859
2023-09-15 02:30:00,0.918110967
2023-09-15 03:00:00,0.915510595
2023-09-15 03:30:00,0.965837359
2023-09-15 04:00:00,0.822110236
2023-09-15 04:30:00,0.614694774
2023-09-15 05:00:00,0.577506065
2023-09-15 05:30:00,0.580904126
2023-09-15 06:00:00,0.617316902
2023-09-15 06:30:00,0.967696905
2023-09-15 07:00:00,1.02079535
2023-09-15 07:30:00,1.08516431
2023-09-15 08:00:00,1.01916611
2023-09-15 08:30:00,1.07969522
2023-09-15 09:00:00,1.29504275
2023-09-15 09:30:00,1.49850225
2023-09-15 10:00:00,1.71376383
2023-09-15 10:30:00,1.59875441
2023-09-15 11:00:00,1.26395857
2023-09-15 11:30:00,1.01045609
2023-09-15 12:00:00,0.629015803
2023-09-15 12:30:00,0.354246408
2023-09-15 13:00:00,0.520729423
2023-09-15 13:30:00,0.349078357
2023-09-15 14:00:00,0.251584321
2023-09-15 14:30:00,0.0958064497
2023-09-15 15:00:00,0.0859102607
2023-09-15 15:30:00,0.0757918954
2023-09-15 16:00:00,0.0749314278
2023-09-15 16:30:00,0.0756723657
2023-09-15 17:00:00,0.146679997
2023-09-15 17:30:00,0.205935121
2023-09-15 18:00:00,0.159065574
2023-09-15 18:30:00,0.179910958
2023-09-15 19:00:00,0.258565933
2023-09-15 19:30:00,0.19520469
2023-09-15 20:00:00,0.165857837
2023-09-15 20:30:00,0.158671811
2023-09-15 21:00:00,0.170227274
2023-09-15 21:30:00,0.166743279
2023-09-15 22:00:00,0.157504693
2023-09-15 22:30:00,0.209645793
2023-09-15 23:00:00,0.217023849
2023-09-15 23:30:00,0.176497906
2023-09-16 00:00:00,0.148155868
2023-09-16 00:30:00,0.104549184
2023-09-16 01:00:00,0.0707207918
2023-09-16 01:30:00,0.040888276
2023-09-16 02:00:00,0.0236110874
2023-09-16 02:30:00,0.0211005937
2023-09-16 03:00:00,0.0230581034
2023-09-16 03:30:00,0.0314811394
2023-09-16 04:00:00,0.0393827446
2023-09-16 04:30:00,0.0469198637
2023-09-16 05:00:00,0.077283442
