time,rainfall_mm_hr,rainfall_mm,rainfall_1hr,rainfall_3hr,rainfall_6hr,rainfall_24hr
2023-08-06 20:00:00,0.036772009,0.0183860045,0.04319493100000109,0.5070857705,1.04127153445,5.50255292605
2023-08-06 20:30:00,0.0436045229,0.02180226145,0.04018826595000108,0.36083622294999995,1.0069287274,5.4917997414499995
2023-08-06 21:00:00,0.0953593627,0.04767968135,0.06948194280000108,0.2820548303,1.02773838155,5.5104223205
2023-08-06 21:30:00,0.0841870606,0.0420935303,0.08977321165000109,0.2146557906,1.0275056701,5.525599171800001
2023-08-06 22:00:00,0.13186352,0.06593176,0.10802529030000109,0.22070216410000004,1.0200406431,5.56515059405
2023-08-06 22:30:00,0.203182027,0.1015910135,0.16752277350000108,0.2974842511,0.9908588721,5.647488308900001
2023-08-06 23:00:00,0.24759163,0.123795815,0.22538682850000108,0.4028940616,0.9099798321,5.73864036985
2023-08-06 23:30:00,0.245262906,0.122631453,0.2464272680000011,0.50372325315,0.8645594761,5.81655084905
2023-08-07 00:00:00,0.221577093,0.1107885465,0.23341999950000109,0.5668321183,0.8488869486,5.87172471555
2023-08-07 00:30:00,0.301685691,0.1508428455,0.2616313920000011,0.6755814334999999,0.8902372241000001,5.93912928405
2023-08-07 01:00:00,0.283646494,0.141823247,0.2926660925000011,0.7514729204999999,0.9721750846,6.018345250049999
2023-08-07 01:30:00,0.257022381,0.1285111905,0.2703344375000011,0.7783930975,1.0758773486000002,6.08070106655
2023-08-07 02:00:00,0.178549558,0.089274779,0.2177859695000011,0.7438720615000001,1.1467661231000001,6.11009609555
2023-08-07 02:30:00,0.111553393,0.0557766965,0.14505147550000108,0.677017305,1.18074055815,6.116727324449999
2023-08-07 03:00:00,0.0818063393,0.04090316965,0.09667986615000108,0.60713192815,1.1739640464499999,6.1271553079
2023-08-07 03:30:00,0.025164241,0.0125821205,0.053485290150001086,0.46887120315,1.14445263665,6.1116871175
2023-08-07 04:00:00,0.015723519,0.0078617595,0.02044388000000108,0.33490971565000005,1.08638263615,6.0928339914
2023-08-07 04:30:00,0.00930443499,0.004652217495,0.012513976995001081,0.211050742645,0.989443840145,6.071630090245
2023-08-07 05:00:00,0.00722985668,0.00361492834,0.008267145835001082,0.125390891985,0.869262953485,6.031034219535
2023-08-07 05:30:00,0.009037707,0.0045188535,0.008133781840001082,0.074133048985,0.7511503539850001,5.984181800535
2023-08-07 06:00:00,0.00642193481,0.003210967405,0.007729820905001083,0.03644084674,0.64357277489,5.9086561274400005
2023-08-07 06:30:00,0.0108153457,0.00540767285,0.008618640255001083,0.02926639909,0.49813760224000003,5.76671125379
2023-08-07 07:00:00,0.0157564729,0.00787823645,0.013285909300001082,0.029282876040000003,0.36419259168999996,5.56733759874
2023-08-07 07:30:00,0.0483702086,0.0241851043,0.032063340750001085,0.048815762845,0.25986650549,5.35330625804
2023-08-07 08:00:00,0.0677884594,0.0338942297,0.058079334000001086,0.07909506420500001,0.20448595618999998,5.12095577824
2023-08-07 08:30:00,0.0791392028,0.0395696014,0.07346383110000108,0.114145812105,0.18827886109,4.88023143814
2023-08-07 09:00:00,0.0628164858,0.0314082429,0.07097784430000109,0.1423430876,0.17878393434,4.63010250604
2023-08-07 09:30:00,0.0469422154,0.0234711077,0.054879350600001084,0.16040652245,0.18967292153999998,4.41308761774
2023-08-07 10:00:00,0.0790129974,0.0395064987,0.06297760640000108,0.1920347847,0.22131766073999998,4.203932866440001
2023-08-07 10:30:00,0.0768007562,0.0384003781,0.07790687680000108,0.2062500585,0.255065821345,4.00607475254
